"ID","Batch","Species_common","Species_scientific","sp_code","sp_group","a.C17.0","a.C18.0","C14.0","C15.0","C16.0","C16.1w7","C16.2w3","C16.2w6","C16.3w3","C16.4w3","C17.0","C17.1w","C17.1w9","C18.0","C18.1w7","C18.1w9","C18.2w3","C18.2w6","C18.3w3","C18.3w6","C18.4w3","C20.0","C20.1w7","C20.1w9","C20.2w3","C20.2w6","C20.3w3","C20.3w6","C20.4w3","C20.4w6","C20.5w3","C22.0","C22.1w9","C22.2w6","C22.3w3","C22.4w3","C22.4w6","C22.5w3","C22.6w3","i.C15.0","i.C16.0","i.C17.0"
"B_020","1","Idotea","Idotea_rascata","IDORES","PC",0.00175690251628774,1.23603666546203e-06,0.0305580950005146,0.00670313670672643,0.300735548939128,0.0436607703414485,0,0.00751823421889501,0,0,0.00348273931105019,0,0.000528968757854841,0.113098535991479,0.0251774900583511,0.0380936337327261,0,0.0190500168279525,0.0103941069946848,0.00669173770192273,0.0154100536530556,0.0048541631926025,0.000885386797211183,0.00473627276219888,0,0.00589828456514046,0.00359137320020358,0.00213628337014022,0.00429877071758823,0.047028997722314,0.229567167152562,0.0144562178920592,0.00139771026130447,1.45028302080879e-05,0.00197903203881199,0,0.000467359196951923,0.0048386990005435,0.043436086343149,0.00303485455844966,0.00166263411993516,0.00285499748988421
"B_023","5","Limpet","Lottia_sp","LIMPET","PC",0.00155811047737675,0,0.0756744934157278,0.00677475032315998,0.280601436959417,0.0441340980545396,0,0.00269613106511208,0,0,0.00353338754108705,2.38855270278387e-05,0.000384113906075406,0.110840314536435,0.0170907719391851,0.0168912030133614,0,0.0137003716170391,0.00434420187285552,0.00303354341834201,0.0100978026262407,0.00615543782237249,0.0313699168682821,0.0394997150390418,0,0.00995497837891261,0.00483263798269174,0.00289394804609615,0.00761753764825057,0.0465748016734781,0.181806578424532,0.00183100644331699,0.000301018754905637,0.0212895522046306,0.0010378745315572,0.00243184203748251,0.00212805276515616,0.0255766019699581,0.0137117898156737,0.00521665003150903,0.00220446608019363,0.00218697718897537
"B_024","4","Eelgrass","Zostera marina","EELGRS","PP",0,0,0.00795088809343576,0.000800384099217234,0.337649531697987,0.00303265479017806,0,0.00195579801866278,0.0564860190303434,0,0.00188135055969085,0,0,0.046620755035012,0.004755235351982,0.00659560728651992,0,0.076941833206884,0.358400267797976,0,0.000312040699757626,0.0302201099143703,0.000863537305080631,0.00290835887376901,0,0.000853484828491888,0.00116561422657236,4.34917443001201e-05,0.000154808139466641,0.000984226156360774,0.00596540570272858,0.0527846380181531,0,0,0,5.97235373801785e-06,0,0,0.000656751948428666,8.92896449941283e-06,2.30615639388808e-06,0
"B_025","5","Eelgrass","Zostera marina","EELGRS","PP",0,6.00327526059744e-07,0.0074931617955354,0.000966306143657113,0.348401691154237,0.0167566578692354,0,0.00177617957249729,0.0525987388698487,3.94952319776147e-06,0.00205353088953689,5.81369814710489e-06,0,0.0492884696987841,0.00240807168795354,0.00514584957245621,0,0.0615247244891608,0.360757189949001,1.07427030979112e-05,0.000159434352447235,0.0323455523155423,0.000197444563702492,0.00136764089292084,0,0.000653819868250225,0.000833065029057432,0,0,0.000195327619268491,0.00115638879611898,0.0533768581321789,0,0,0,0.000113114344383889,0,0,0.000408159525349462,1.51661690794041e-06,0,0
"B_030","1","Fucus","Fucus sp.","FUCUS","PP",4.7969593417881e-08,0,0.2042647622866,0.00956891853047325,0.296784276756924,0.012011842029669,0,0.00481083054921811,0,0,0.00375978477770339,0,0.0017016493721092,0.022925907908902,0.000400274277343272,0.121277509582446,0,0.118371527603055,0.0447358671863948,0.00643780725424014,0.0137944241008064,0.0103595853489157,0,0.000730153176345803,0,0.00287518550041648,0.00119816851452736,0.0142822828607985,0.00559627667691025,0.0675622221990902,0.0328045341243455,0.0032070871172748,0.000351337297124797,0,1.11929051308389e-07,0,5.58685864673588e-05,1.40870706003844e-05,2.21779420235337e-05,9.52596175956754e-05,0,2.31853034853092e-07
"B_031","1","Fucus","Fucus sp.","FUCUS","PP",1.76461669023108e-07,0,0.203846157003578,0.00905311274509672,0.291928119244449,0.0129406246916476,0,0.00473506501511536,0,0,0.00368425112057571,0,0.00164140041177407,0.0242129730921043,0.000452486080607644,0.119048391935116,0,0.117719305660773,0.0434164832737623,0.0056442722563872,0.0138646623853639,0.0108831046475776,0,0.000696049217338409,0,0.00346640535404345,0.00125016954705688,0.0156208549489607,0.00681711323117957,0.0726500056724754,0.0326829107100656,0.0032938795474642,0.000233850072688014,0,1.15083697188983e-07,0,5.96517163762897e-05,2.6262099698526e-05,3.51081998891192e-05,9.68851285401654e-05,0,1.53444929585311e-07
"B_033","1","Sugar kelp","Saccharina lattisima","SUGKLP","PP",0,0,0.171261461581499,0.00642588283506205,0.259916013524439,0.00673837402934735,0,0.00658960785406974,0,0,0.00164449242097374,0,0.000242915176936082,0.033678840456215,0.000752496253094275,0.0342962959847269,0,0.0813726943417083,0.0397541234147618,0.0239885141380523,0.0930555829203654,0.00713106739635885,0,0.000167203819875155,0,0.000272927740783542,0.000205407378492364,0.00419220804899012,0.00890367456564246,0.0975574991229469,0.120692473655436,0.000300410267636485,3.16254624314649e-07,0,0,0,0,0.000224888663350147,0.000536083213675761,9.85449409364445e-05,0,0
"B_034","1","Sugar kelp","Saccharina lattisima","SUGKLP","PP",9.58600535244195e-08,0,0.194356833681082,0.00782377803515137,0.290594799489846,0.0149049601890002,0,0.00921496303860009,0,0,0.00213087312979432,0,0.00033100476481982,0.0211936992337139,0.000456006274615663,0.0412609469784624,0,0.0797035125232533,0.0255662277618256,0.0265772637463477,0.0583328556307333,0.00735530995357753,0,0.000234058297355458,0,0.00024776628500945,0.000152928738722624,0.0032657922568211,0.00286621560038014,0.112910042177784,0.0999922608983455,0.000224727918812414,1.82134101696397e-06,0,0,0,0,5.64296181747083e-05,0.000154174919418441,8.9501336640633e-05,0,1.15032064229303e-06
"B_035","1","Ulva","Ulva sp.","ULVA","PP",6.21692984345823e-05,0,0.0173157049417933,0.00147480121487309,0.429367527937082,0.00737096113691568,0,0.0179159300218171,0.049509018075143,0,0.000403114668707958,0,0.00129893964763108,0.0122395094347277,0.0582268711480172,0.0121259047900196,0,0.128592856419019,0.139847668132136,0.011922485443556,0.0612228267262791,0.00128697895808024,0.00421736980406068,0.00171968866631784,0,0.000486949025687925,0.000304493744975579,0.00184610833554475,0.00189625122635403,0.00622919721735653,0.00985915696591217,0.00735150858687695,0.000442961727852604,8.52801546179806e-05,1.09530124091935e-07,0,0.00208608883743018,0.0125101145593093,0.000364691501176507,0.000416543061921629,0,2.1906024818387e-07
"B_036","1","Ulva","Ulva sp.","ULVA","PP",7.83226969143915e-05,0,0.021301448914459,0.00213280929369254,0.446778717119645,0.00940407031611452,0,0.00866136371939252,0.0380295676048885,0,0.000410192772721285,0,0.00126909591842723,0.0117570951377753,0.0406401811135474,0.0160608379237497,0,0.115879324179556,0.141012594808239,0.0105597056153815,0.0687455656255059,0.0015668652218561,0.00272502186821555,0.00243696243337676,0,0.000548634398180467,0.000338772486996152,0.00227048199769799,0.00331220963044794,0.00772617641271927,0.0139656878993955,0.00911915809466771,0.00059847123751846,0.000170897263564119,4.40073418050953e-05,0,0.00332243807397192,0.0182394606305689,0.000331172681930258,0.000562689567078803,0,0
"B_039","1","Eelgrass","Zostera marina","EELGRS","PP",0,0,0.00451238935975586,0.00105188616542303,0.306004415217576,0.00743931286710572,0,0.00320491726396127,0.0855304377850549,0,0.00230213179172615,0,1.94386290545856e-06,0.0435189250327055,0.00186027680052384,0.00527397775720986,0,0.0654948292071853,0.393471453123607,4.48583747413514e-07,9.39889756485458e-07,0.0301668725132039,0,0.00072924764537857,0,0.000790575451989246,0.0013238560831406,1.30302898058211e-06,3.84500354925869e-07,0.000111675991975136,0.000521446564671966,0.0463336385198095,0,1.92250177462935e-07,2.1361130829215e-07,0,0,0,0.000300358860589592,5.16298532142126e-05,0,3.20416962438224e-07
"B_040","1","Eelgrass","Zostera marina","EELGRS","PP",2.66779367206132e-07,0,0.00546335040834463,0.000990988338491795,0.30661978560931,0.00962096133023371,0,0.00276330068552111,0.0835734145532607,0,0.00216906177140433,0,1.2126334873006e-07,0.0333541146376164,0.00171354812823473,0.00519509162828399,0,0.0636759179768889,0.403120576464618,2.21426874781089e-05,0,0.0290676977867062,0,0.000704006497387236,0,0.000749819790537452,0.00132671804578584,6.30569413396311e-07,1.84320290069691e-06,0.000170811553021162,0.00112522686553597,0.0480270768446326,2.32825629561715e-06,7.51832762126371e-07,6.06316743650299e-07,0,4.12295385682204e-07,1.84320290069691e-06,0.000479960334273577,5.61934358015097e-05,0,1.43090751501471e-06
"B_042","1","Idotea","Idotea_rascata","IDORES","PC",0.00200458633351105,2.63640591725958e-05,0.00800900872245245,0.0051457389682791,0.262632933963729,0.014703169336542,0,0.000866310957589787,0,0,0.00416362237742097,0,0.000608936972966078,0.147885249562089,0.0259373601980881,0.0446111530731141,0,0.0201855010650858,0.0221318206123583,0.00175417524566761,0.00667504429747457,0.00769615311030226,0.000725755391220642,0.00614317393205384,0,0.00974694775880969,0.00762782177326308,0.00171227126686267,0.0044949296660389,0.0583566076070597,0.242650622886504,0.0241434647912421,0.00161596174457911,2.44650873234292e-05,0.00179895933177713,0,0.000455689944738337,0.00677388578222369,0.0536776359193057,0.0010826671502715,0.00140432133198949,0.0025276897788948
"B_044","8","Idotea","Idotea_rascata","IDORES","PC",0.00136903116126072,0.000346680847464262,0.00686165408082288,0.00473920171651521,0.298291661562211,0.0114937979150957,0,0.000373562904411241,0,0,0.00364532269937532,0,0.000421501969626242,0.157708200083837,0.0240317267607874,0.048854176744423,0,0.0168084131358972,0.0173990585997726,0.00105976087487745,0,0.00499836211208884,0.000391399854713879,0.00438123257595882,0,0.00550532224929081,0.00548082810049794,0.000993297431254838,0.00237803089765013,0.0576045576338638,0.25644154505762,0.0206865930607244,0.000307497445480982,0,0.000511735953510178,0.00103201048769261,0.000256555404860059,0.00405658560828017,0.0373376213410101,0.00110411807786129,0.0010398616402599,0.00208909401100334
"B_048","1","Butter clam","Saxidomus gigantea","CLMBUT","PC",0.0155728493362621,0.000345498517993199,0.0106693784181376,0.00860232847247554,0.297657507899943,0.0101490047300383,0,0.00216795479796688,0,0,0.0183365527599698,0,0.000149440162188796,0.1370172487696,0.00633232994125234,0.00841274275674562,0,0.00473242998055513,0.00168835304793204,0.000222556319276467,0.00357694034849074,0.00128575863156924,0.0289583259543338,0.00627523404288274,0,0.00413218277505579,0.000347036007277753,0.000824322032711167,0.00275305488681099,0.0277642662207113,0.0755110908592769,0.000565720131319048,0.0512495479117156,0.000114419572929513,0.0046099623155682,0,0.020155402583597,0.0399926397920373,0.159618341252542,0.00104598622857561,0.00907925385227431,0.040084338689984
"B_049","5","Butter clam","Saxidomus gigantea","CLMBUT","PC",0.0138138085873333,0.00106512617656897,0.012376324558742,0.0101869895943975,0.313141985542622,0.0108049344080567,0,0,0,0,0.0181516919888246,7.41244510240709e-05,0.00022097523334558,0.137171165554804,0.00658046744301041,0.0077624812498284,0,0.00461177023483614,0.00122099242057601,0.000164688861592342,0.00296637616068947,0.00116217497000732,0.0287787277144235,0.0159206544878064,0,0.00406440636185937,0.000170956294849662,0.00104723988627308,0.00202430862557672,0.0264243664113113,0.0716164652896168,0.000329666989335022,0.000636457847280827,0.0507464910750425,0.00398820883675788,0.00704669216081742,0.0224281304388816,0.0349760139302864,0.145697984395875,0.00101223868208221,0.00857693420161711,0.033037978934048
"B_050","1","Macoma sp.","Macoma sp.","CLMMAC","PC",0.0134503873750157,0.00130379270532162,0.0212844802356732,0.0297211564540526,0.271540747006112,0.0195506192532941,0,0.00211796633208872,0,0,0.0305285763445563,0,0.00535056715304288,0.188008446458416,0.00183953551446854,0.0275382792123214,0,0.00413706546943291,0.00107845375888304,0.00135993983814617,0.00503512478867774,0.00234555652394843,0.0258786289272172,0.00748230896306564,0,0.00072516903101037,0.000237962001121335,0.00132576914871834,0.00229037421059007,0.0505557360125298,0.102126542505122,0.000672907976591336,0.00175540861712426,0,0.00811606134965379,0,0.0100986581505268,0.0327764180970115,0.0820302374420706,0.00101976057468935,0.00863859149222195,0.0380787710772853
"B_051","5","Macoma sp.","Macoma sp.","CLMMAC","PC",0.0120756929791961,0.00374796917117963,0.0179260925008467,0.0304151523791965,0.263855577714867,0.0154212684094384,0,0,0,3.17820131269082e-06,0.0323572675645052,0.000842992807128244,0.00901538620783075,0.175767981401567,0.00172793787158401,0.0242270606043848,0,0.00366102027421454,0.00115783546558859,0.00110119657272138,0.00367992220833739,0.00210989075986812,0.0276363004251329,0.0644133420088193,0,0.00179692156744473,0.000139874312509056,0.00157153691224896,0.00184496258939235,0.0448713850510993,0.0899771875400725,0.000569399856231554,0.00203970269298365,0.00338347966273998,0.00646031308093129,0.00670623895303224,0.00918603889094691,0.0269429841724571,0.0687506166128731,0.00107225821340056,0.00798370860698065,0.0355603257569363
"B_055","5","Graceful crab","Metacarcinus gracilis","CRBDUN","SC",0.0096402188403454,0.00290282283475833,0.0104091591285354,0.0234446468947848,0.269216491925382,0.0269604195033506,0,0.000367547598007494,0,1.36390669958801e-05,0.0323628286828872,0.000415915770779921,0.0069320052855931,0.110942216804538,0.0229710429221186,0.0215474021605949,0,0.0105587342299235,0.00295705075483269,0.000487293554725026,0.00151860907986535,0.00393886151828427,0.00726452068744636,0.00548315750765853,0,0.00482229419664519,0.00079609213452434,0.00086408540925195,0.00233341704521181,0.0281935174474355,0.223831536710395,0.00179247649363633,0.00143975506660398,0,0.00189305198396521,0.00578554067446348,0.00349849645703766,0.0222646150243264,0.106489111945446,0.00139608479468569,0.00502826936581445,0.0192370704991502
"B_056","5","Limpet","Lottia_sp","LIMPET","PC",0.0018801039048067,8.41125448183e-07,0.0782606320450102,0.0064544558885282,0.2829328910309,0.0439273994751218,0,0.00325744682620636,0,3.19047583793552e-07,0.00356675620761276,3.38552992893657e-05,0.00049574918764503,0.0919612168947616,0.0579459877529379,0.0182708979811053,0,0.0160404653271304,0.00552991399934608,0.00368874115084365,0.0119372378584502,0.00610132097083888,0.0304403154675799,0.0345469364423786,0,0.0122104368542364,0.00583159524306724,0.00376294871840145,0.010205933396076,0.038346329096147,0.158213238686611,0.00217379445677011,0.00039731575696327,0.0162863277458506,0.00120112714000532,0.00264751485897049,0.0020386560517892,0.0228601001796361,0.0130635120846487,0.00708164542961472,0.00360065501339083,0.0028053854042967
"B_057","5","Limpet","Lottia_sp","LIMPET","PC",0.00208405065319109,5.1575928656462e-08,0.0778064733964839,0.00688993252534926,0.279757194379706,0.0385919317608614,0,0.00281212593406493,0,0,0.00383917950537049,4.10912791595841e-05,0.000514683560052643,0.0920298840656382,0.0587777187184275,0.0191184231140206,0,0.0156437896403838,0.00517004476842183,0.00313698797269237,0.0100004031027224,0.00572287241171083,0.0304169702370567,0.0362421029793137,0,0.0129667705354294,0.00607000051553825,0.0035410337977871,0.00940767779462272,0.0396324245455768,0.162132652566441,0.00215571172206433,0.000196452712252464,0.0176185582687417,0.0012998533939492,0.00258116155755149,0.00227343009522781,0.0234358735738123,0.013753664478941,0.00758924317401242,0.00372162322798279,0.00302795645951261
"B_058","8","Limpet","Lottia_sp","LIMPET","PC",0.00155434000819754,2.74913041339517e-07,0.0778460079364096,0.00534702199898143,0.292735580499414,0.0412776433310458,0,0.00209246395908356,0,0,0.00302165171127503,0,0.000289565906442913,0.0906870128220176,0.0603297677234055,0.01822551585966,0,0.0123166815693972,0.00416368630383961,0.00278164346241759,0,0.00494541070065657,0.0289660934717536,0.0656221095184645,0,0.00963226568593333,0.00498687675105862,0.00289225930648457,0.00768220668226364,0.0387112751075332,0.164792086565791,0.00159626424700182,0.000216264925853753,0.00568087639638414,0.00106311622216405,0.00211889226612433,0.0017678558036379,0.0231621018516896,0.0124596546784298,0.00591546885832719,0.00279802827968143,0.00232203467613814
"B_060","1","Sugar kelp","Saccharina lattisima","SUGKLP","PP",0,0,0.194444868790983,0.00973533553644257,0.304486297647287,0.00636493559422229,0,0.00408782732328969,0,0,0.00232907978512519,0,0.000345248343675717,0.022111107474855,0.0018351299150839,0.0454293714839105,0,0.0819806224366822,0.02848879971347,0.0294894246000579,0.0526504511552653,0.00837131952304261,0.000416118590301971,0.000282630543545499,0,0.000408401607891556,0.000252203584327294,0.00530175590327893,0.00587161568192879,0.0954598913618965,0.0985886710099524,0.000302789191474744,0,0,1.19691972079895e-06,0,3.77974648673352e-07,0.000398889245899944,0.00023708459838036,0.000328113492935859,0,4.40970423452243e-07
"B_061","1","Sugar kelp","Saccharina lattisima","SUGKLP","PP",0,0,0.205094149234551,0.00683571511950263,0.33197230937021,0.00433552639272234,0,0.00328685591839918,0,0,0.0021803738125695,0,0.000332027664612826,0.0213201754844224,0.000596521933234796,0.0483007704965414,0,0.0765838397703754,0.0255664069514007,0.0242218281082713,0.0488080666980854,0.00700095051870976,7.68053991289437e-05,0.000311857598084819,0,0.000261380536224851,0.000347630923625057,0.00465084369347062,0.00343434304294273,0.0940399425440259,0.0897768969221032,0.000273351107440443,0,0,2.42179186442615e-07,0,0,0.000106731827167924,0.00013409807523594,0.000149147781822016,0,1.21089593221308e-06
"B_062","8","Sugar kelp","Saccharina lattisima","SUGKLP","PP",3.60935236346078e-05,0,0.217099715352987,0.00482151303046275,0.371184660046207,0.0127100500949022,0,0.000889698747057618,0,0,0.00143564964997611,0,0.000267806012726233,0.0191265002378867,0.000570039694150091,0.0646915197591946,0,0.0603535541768682,0.0182162559466063,0.0239207778622369,0,0.00611559145293726,0,0,0,0.000157066322629722,0,0.0038992904489212,0.00155641091183637,0.10754487119094,0.0848378140820747,8.64922460137744e-05,0.000469903302938179,0,0,8.64658038719176e-06,0,0,0,7.93264255705666e-08,0,0
"B_063","1","Eelgrass","Zostera marina","EELGRS","PP",5.72507994358506e-07,0,0.00673437337043948,0.00294723298775797,0.318440110368091,0.00647769895296875,0,0.00257941568498244,0.0713108324333031,0,0.00267407034004971,0,1.03051438984531e-06,0.0563774766576563,0.00226014706012851,0.00522113932335089,0,0.084290943600997,0.361846502400765,9.63912626501605e-05,2.67170397367303e-07,0.0255680543592524,0,0.000588652719799416,0,0.000808648458431578,0.00139335087306992,6.53994965555534e-05,8.06091256056777e-05,0.000764317256068418,0.00273511877584814,0.0462127689702194,5.34340794734606e-07,0,9.5417999059751e-08,0,0,3.05337596991203e-07,0.00044983861476729,7.39298656714951e-05,0,1.71752398307552e-07
"B_064","1","Eelgrass","Zostera marina","EELGRS","PP",3.6784296861566e-07,0,0.00667572238354541,0.00161329434688323,0.318040947110824,0.00793567110234077,0,0.00220357412240295,0.070496434162719,0,0.00201166828189399,0,2.63981424535944e-06,0.0508781569284316,0.00189668489746907,0.00459139429643898,0,0.0685092598949704,0.3800232230085,0.000119808618660289,2.16378216832741e-08,0.0280292880033663,0,0.000490745795776656,0,0.000866529844950078,0.0015584857445595,4.08738451597048e-05,6.5605875343687e-05,0.000663480526274233,0.00214220926010919,0.0505806801559299,8.87150689014238e-07,1.53628533951246e-06,2.40179820684342e-06,0,0,1.73102573466193e-07,0.000469259438845165,8.8736706723107e-05,0,2.38016038516015e-07
"B_066","1","Fucus","Fucus sp.","FUCUS","PP",1.76367060770622e-07,0,0.190740358938715,0.00798898693525724,0.320859179191227,0.00845322913097071,0,0.00398857635273977,0,0,0.0037769535165211,0,0.00101715293122937,0.0268827845113742,0.000357989859952208,0.114833898384002,0,0.116757816103124,0.052433962440518,0.00520800466596696,0.0241734160871098,0.0117274571591182,0,0.000482231635912073,0,0.0011688726952573,0.000711358902912226,0.00824214421428739,0.00358933423727331,0.0578502742419611,0.0356573191536568,0.00275510040312219,8.82717139156962e-05,1.94003766847684e-07,3.17460709387119e-07,0,3.08289622227047e-05,2.86331923161104e-05,4.57231605047837e-05,0.000149400537178794,0,5.29101182311865e-08
